"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT08","WT09"
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-05-15","11.18"," 1432"," 1437","0.00","52","60","43","    0","   80","   40","23.0","28.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-05-16","6.93"," 1443"," 1442","0.00","54","67","41","    0","   70","   70","16.1","17.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-05-17","10.96"," 1712"," 1741","0.00","60","72","47","    0","   60","   60","21.0","23.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-05-18","10.07"," 1145"," 1141","0.00","60","71","48","    0","  100","   90","16.1","19.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-05-19","7.16"," 2350"," 2352","0.00","64","73","55","    0","  260","  240","16.1","17.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-05-20","13.20"," 1028"," 1027","0.13","55","68","41","    0","  320","  320","23.9","29.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-05-21","9.84"," 1421"," 1420","0.00","49","59","39","    0","   80","   60","17.0","23.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-05-22","7.38"," 1351"," 1350","0.00","50","63","37","    0","   70","   70","16.1","19.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-05-23","6.49"," 1047"," 1154","0.01","55","66","43","    0","  360","  360","17.0","23.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-05-24","9.40"," 0904"," 1724","0.00","56","72","40","    0","  320","   60","17.9","23.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-05-25","9.17"," 1345"," 1412","0.00","58","69","46","    0","   40","   70","19.9","23.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-05-26","8.05"," 1557"," 1456","0.00","60","75","44","    0","   70","   30","17.9","23.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-05-27","5.37"," 1832"," 1100","0.00","62","77","47","    0","  120","  360","12.1","17.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-05-28","9.40"," 1434"," 1433","0.13","63","72","53","    0","  340","  350","34.9","38.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-05-29","8.05"," 0821"," 1028","0.00","58","68","48","    0","   10","  360","17.9","21.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-05-30","8.95"," 1324"," 1247","0.31","59","72","45","    0","  220","  220","21.9","25.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-05-31","14.09"," 0405"," 0815","0.01","48","59","36","    0","   10","   20","30.0","33.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-06-01","6.26"," 0854"," 1116","0.00","50","65","34","    0","   80","   50","12.1","14.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-06-02","4.70"," 1838"," 1806","0.08","53","67","38",,"  230","  190","12.1","14.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-06-03","9.84"," 1402"," 1401","0.09","58","64","52","    0","   60","   70","17.9","23.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-06-04","7.83"," 1429"," 1600","0.00","59","70","48","    0","   20","   80","17.0","19.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-06-05","6.93"," 1152"," 1151","0.00","63","78","47","    0","  280","  280","17.9","23.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-06-06","6.49"," 1823"," 1138","0.05","60","71","48","    0","  160","  190","19.9","29.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-06-07","5.59"," 1356"," 1355","0.00","64","77","51",,"  230","  260","15.0","30.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-06-08","10.74"," 0937"," 0935","0.75","62","67","56",,"  240","  230","25.9","33.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-06-09","7.38"," 1244"," 1351","0.00","65","77","53",,"  260","  280","16.1","23.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-06-10","13.42"," 1001"," 0950","0.02","68","78","58",,"  210","  190","25.1","32.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-06-11","11.18"," 0337"," 1040","0.00","61","67","54",,"   70","   70","17.0","19.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-06-12","7.83"," 1634"," 1633","0.00","64","72","55",,"   70","   70","14.1","16.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-06-13","5.82"," 1558"," 1638","0.00","65","72","58",,"   20","   30","13.0","14.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-06-14","8.50"," 1612"," 1539","0.00","66","79","53",,"   50","   70","17.9","23.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-06-15","9.84"," 1719"," 1348","0.00","67","80","53",,"   80","   70","17.0","23.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-06-16","7.83"," 1313"," 1313","0.00","67","81","52",,"   70","   60","17.0","21.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-06-17","4.70"," 1718"," 1204","0.00","66","82","50",,"  100","   60","13.0","16.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-06-18","7.38"," 1426"," 1425","0.42","73","89","56","    0","  340","  320","33.1","51.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-06-19","14.54"," 1507"," 1506","0.00","58","70","45","    0","   30","   20","25.1","30.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-06-20","6.26"," 1035"," 1032","0.00","59","74","43","    0","   70","   80","15.0","17.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-06-21","3.13"," 1914"," 1914","0.00","63","80","46","    0","  110","  100","10.1","13.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-06-22","5.14"," 1421"," 1411","0.00","70","85","54","    0","  230","  230","14.1","17.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-06-23","8.72"," 1345"," 1432","0.00","73","88","58","    0","  200","  230","17.9","21.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-06-24","11.63"," 1419"," 1238","0.00","79","92","65","    0","  180","  210","21.0","25.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-06-25","11.41"," 2042"," 2041","0.10","80","92","68","    0","  250","  240","23.9","28.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-06-26","13.87"," 1402"," 1654","0.04","66","75","57",,"  270","  280","25.9","31.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-06-27","12.30"," 1411"," 1511","0.00","69","84","54","    0","  240","  220","23.0","33.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-06-28","9.40"," 1145"," 1156","0.01","72","81","62","    0","  260","  280","23.0","28.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-06-29","7.61"," 1332"," 1316","0.00","71","82","60","    0","  320","  260","17.0","21.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-06-30","2.01"," 1350"," 1003","0.00","71","85","57","    0","  290","  250","10.1","15.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-07-01","4.03"," 1739"," 1746","0.00","72","88","56",,"   90","   90","15.0","17.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-07-02","3.58"," 1758"," 1104","0.00","74","89","58",,"  230","   50","12.1","14.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-07-03","10.96"," 1308"," 1249","0.00","78","91","64",,"  230","  230","23.9","30.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-07-04","8.50"," 0619"," 0618","0.07","83","92","73",,"  320","  320","28.0","32.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-07-05","6.71"," 0421"," 0420","0.49","77","86","67",,"  320","  320","30.0","40.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-07-06","8.72"," 1430"," 0842","0.33","79","90","68",,"  190","  270","25.9","33.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-07-07","9.84"," 2046"," 2045","0.13","79","89","69",,"  280","  280","46.1","53.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-07-08","5.82"," 1613"," 1612","0.43","71","77","64",,"  240","  240","21.0","23.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-07-09","7.16"," 1226"," 1227","0.19","69","75","62",,"   80","   80","21.9","29.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-07-10","15.66"," 1705"," 1704","0.04","72","81","63",,"  300","  290","28.0","36.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-07-11","12.30"," 1311"," 0903","0.00","68","76","60",,"  290","  290","21.9","29.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-07-12","5.37"," 1745"," 1443","0.00","69","80","57",,"  310","  360","13.0","19.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-07-13","3.36"," 1542"," 1541","0.00","70","82","57",,"  250","  250","14.1","17.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-07-14","7.38"," 1711"," 1705","0.00","70","84","56",,"  190","  190","16.1","19.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-07-15","11.18"," 0321"," 0320","0.77","75","85","65",,"  360","   10","36.9","44.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-07-16","2.01"," 1536"," 1517","0.00","71","82","59",,"  320","  300","10.1","13.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-07-17","8.95"," 1900"," 1944","0.90","75","87","62",,"   50","  110","17.9","21.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-07-18","9.84"," 1243"," 1115","0.00","64","76","52",,"   60","   60","17.9","23.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-07-19","4.47"," 1425"," 1248","0.00","66","81","50",,"  250","  210","10.1","15.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-07-20","7.83"," 1619"," 1619","0.12","74","86","61",,"  250","  250","32.0","40.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-07-21","8.95"," 0115"," 0114","0.67","73","82","64",,"  330","  330","38.9","48.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-07-22","11.18"," 1658"," 1644","0.00","67","76","58",,"   10","   10","17.0","21.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-07-23","9.40"," 1356"," 1355","0.00","66","76","56",,"   40","   30","17.9","25.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-07-24","3.36"," 1735"," 1734","0.00","66","80","51",,"  160","  160","15.0","17.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-07-25","10.07"," 1323"," 1547","0.00","70","82","57",,"  210","  200","21.9","25.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-07-26","16.11"," 1254"," 1632","0.00","75","83","67",,"  220","  220","25.9","32.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-07-27","8.95"," 1410"," 1409","0.00","72","82","62",,"   70","   60","21.9","25.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-07-28","5.37"," 1446"," 1442","0.47","66","75","56",,"   10","  360","14.1","17.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-07-29","2.68"," 1107"," 1107","0.01","67","82","52",,"   10","   10","10.1","12.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-07-30","5.82"," 1446"," 1228","0.00","68","80","56",,"  180","  170","14.1","17.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-07-31","6.49"," 2020"," 2019","0.42","72","84","60","    0","  320","  320","21.9","25.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-08-01","8.28"," 1654"," 1653","0.02","75","86","63","    0","  160","  160","21.9","25.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-08-02","6.93"," 2112"," 2112","0.11","72","83","61","    0","  190","  190","19.9","21.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-08-03","3.80"," 1622"," 1622","0.68","71","80","61","    0","  300","  300","40.0","59.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-08-04","4.47"," 1632"," 1632","0.00","68","77","59","    0","   60","   50","12.1","14.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-08-05","2.91"," 1225"," 1239","0.00","70","81","58","    0","   10","  360","10.1","13.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-08-06","2.01"," 1501"," 1458","0.22","75","85","65","    0","   30","   30","23.0","28.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-08-07","7.38"," 1534"," 1534","0.00","72","82","62","    0","  350","  350","17.0","21.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-08-08","10.07"," 1442"," 1332","0.04","68","76","60","    0","   10","   60","17.0","21.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-08-09","8.05"," 1656"," 1623","0.00","69","79","59","    0","   20","   60","15.0","21.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-08-10","4.70"," 1107"," 1107","0.00","70","83","56","    0","  360","   10","13.0","16.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-08-11","8.95"," 2011"," 2011","0.00","69","76","62","    0","   30","   30","17.9","21.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-08-12","10.07"," 1221"," 1321","0.00","70","78","61","    0","   80","   60","19.9","23.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-08-13","7.38"," 1241"," 1301","0.00","72","81","62","    0","   80","   80","15.0","17.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-08-14","3.80"," 1736"," 1735","0.11","77","87","66","    0","  240","  240","13.0","16.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-08-15","4.92"," 1510"," 1332","0.01","77","87","67","    0","  260","  270","13.0","16.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-08-16","8.05"," 1825"," 1835","0.00","80","90","70","    0","   80","   70","16.1","17.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-08-17","7.83"," 1412"," 1130","0.00","74","85","62","    0","   80","   80","16.1","19.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-08-18","3.58"," 1535"," 1234","0.00","72","84","60","    0","  140","  180","12.1","16.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-08-19","5.82"," 1534"," 1413","0.00","71","83","59","    0","  160","  140","14.1","17.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-08-20","9.17"," 1604"," 1523","0.00","77","90","63","    0","  180","  180","17.9","21.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-08-21","11.86"," 1535"," 1534","0.00","82","94","69","    0","  240","  230","21.0","25.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-08-22","9.17"," 0759"," 1339","0.00","68","80","56","    0","   40","   80","17.0","21.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-08-23","5.82"," 1620"," 1129","0.00","68","82","54","    0","  100","   90","12.1","17.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-08-24","8.95"," 1551"," 1621","0.00","72","86","58","    0","  220","  230","21.9","25.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-08-25","7.16"," 2100"," 1424","0.00","81","95","66","    0","   70","  180","16.1","19.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-08-26","7.83"," 1121"," 1119","0.04","81","91","71","    0","  290","  280","17.9","23.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-08-27","7.61"," 1550"," 1549","0.00","72","86","58","    0","   60","   80","19.9","23.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-08-28","9.17"," 1608"," 1504","0.00","73","92","54","    0","  220","  190","21.0","25.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-08-29","5.82"," 0039"," 0039","0.00","75","83","67","    0","  250","  260","16.1","21.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-08-30","9.84"," 1217"," 1208","0.00","68","75","60","    0","   70","   60","16.1","19.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-08-31","6.71"," 1852"," 1852","0.10","63","68","57","    0","   50","   50","13.0","15.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-09-01","10.96"," 1208"," 1349","0.20","63","65","61","    0","   30","   40","17.9","21.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-09-02","7.61"," 1227"," 1332","0.00","66","76","56","    0","   80","   60","15.0","21.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-09-03","10.07"," 1520"," 1519","0.01","70","83","57","    0","  270","  260","21.0","25.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-09-04","7.83"," 1042"," 1148","0.00","62","73","50","    0","   10","   20","17.0","23.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-09-05","3.80"," 1718"," 1415","0.00","61","74","47","    0","  170","  220","8.9","13.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-09-06","5.82"," 1544"," 1036","0.00","65","81","48","    0","  240","  260","12.1","16.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-09-07","4.92"," 1350"," 1208","0.00","72","86","57","    0","  220","  250","14.1","17.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-09-08","2.01"," 1656"," 1651","0.00","72","85","59","    0","  140","  140","8.9","12.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-09-09","4.25"," 1607"," 1629","0.00","73","84","61","    0","   90","  110","13.0","15.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-09-10","6.93"," 1628"," 1627","0.00","74","84","63","    0","  130","  120","15.0","17.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-09-11","9.40"," 1207"," 1206","0.00","74","84","63","    0","  160","  160","17.0","21.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-09-12","12.30"," 1346"," 1356","0.04","73","83","62","    0","  230","  220","28.0","31.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-09-13","8.05"," 1236"," 1138","0.01","75","82","68","    0","  190","  190","17.0","21.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-09-14","7.61"," 1320"," 1214","0.41","65","70","59","    0","  300","  290","17.9","21.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-09-15","6.26"," 1258"," 1257","0.00","62","74","49","    0","  260","  260","21.0","25.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-09-16","6.49"," 1419"," 1359","0.00","66","82","49","    0","  230","  210","21.9","25.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-09-17","9.40"," 1334"," 1244","0.00","67","82","52","    0","  180","  180","25.1","30.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-09-18","7.16"," 1250"," 1249","0.04","67","83","51",,"  180","  180","15.0","17.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-09-19","10.74"," 1140"," 1028","0.01","58","69","47","    0","  290","  280","21.0","25.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-09-20","2.24"," 1330"," 1329","0.00","56","72","40","    0","  160","  160","10.1","13.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-09-21","8.05"," 2309"," 1419","0.03","62","78","46","    0","  190","  190","16.1","23.0",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-09-22","9.84"," 1554"," 1552","0.19","63","72","54","    0","  270","  260","23.9","29.1",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-09-23","9.40"," 1400"," 1359","0.00","59","71","46","    0","  260","  260","21.0","25.9",,,,,,,
"USW00094892","CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US","2003-09-24","10.96"," 1611"," 1608","0.05","62","72","52","    0","  310","  300","17.9","25.9",,,,,,,
